response,trial_type,stim,workerid,subj,verb,verb_cat,cc,cc_float,language,enjoyment,assess,age,gender,education,problems,fairprice,start_time,time_taken,phaseseed,own_stance,own_stance_index,verb_cat_float,subj_float
0.61,one_slider,"{'subject': 'Scientists', 'verb': 'show', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",8,Scientists,show,pos,we have basically eradicated measles,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,1
0.87,one_slider,"{'subject': 'Scientists', 'verb': 'think', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",8,Scientists,think,neut,without the vaccine,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,0,1
0.9,one_slider,"{'subject': 'Researchers', 'verb': 'insist', 'comp': 'vaccinating children is a crucial measure for public health'}",8,Researchers,insist,neg,vaccinating children is a crucial measure for public health,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,2
0.69,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",8,Researchers,find,pos,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,2
0.48,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'vaccines pose non-trivial risks'}",8,Doctors,show,pos,vaccines pose non-trivial risks,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,3
0.49,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'the vaccine-autism link is entirely a myth'}",8,Doctors,think,neut,the vaccine-autism link is entirely a myth,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,0,3
0.85,one_slider,"{'subject': 'Researchers', 'verb': 'claim', 'comp': 'children should be required to get vaccinated'}",8,Researchers,claim,neg,children should be required to get vaccinated,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,2
0.55,one_slider,"{'subject': 'Scientists', 'verb': 'argue', 'comp': 'we need to be more aware of the risks posed by vaccines'}",8,Scientists,argue,neg,we need to be more aware of the risks posed by vaccines,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,1
0.36,one_slider,"{'subject': 'Researchers', 'verb': 'think', 'comp': 'the absolute safety of vaccines is a misconception'}",8,Researchers,think,neut,the absolute safety of vaccines is a misconception,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,0,2
0.36,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'vaccines are not as safe as many people imagine'}",8,Researchers,argue,neg,vaccines are not as safe as many people imagine,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,2
0.27,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",8,Doctors,insist,neg,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,3
0.46,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'vaccines were responsible for some cases of autism in children'}",8,Researchers,point out,pos,vaccines were responsible for some cases of autism in children,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,2
0.38,one_slider,"{'subject': 'Researchers', 'verb': 'suspect', 'comp': 'concerns over vaccine injuries are generally unfounded'}",8,Researchers,suspect,pos,concerns over vaccine injuries are generally unfounded,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,2
0.8,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'vaccines are a safe and effective way to save lives'}",8,Doctors,claim,neg,vaccines are a safe and effective way to save lives,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,3
0.33,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'vaccines do not guarantee immunity'}",8,Researchers,believe,neut,vaccines do not guarantee immunity,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,0,2
0.6,one_slider,"{'subject': 'Doctors', 'verb': 'point out', 'comp': 'vaccines do not cause autism'}",8,Doctors,point out,pos,vaccines do not cause autism,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,3
0.26,one_slider,"{'subject': 'Researchers', 'verb': 'claim', 'comp': 'vaccines are not as effective as people think'}",8,Researchers,claim,neg,vaccines are not as effective as people think,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,2
0.65,one_slider,"{'subject': 'Researchers', 'verb': 'believe', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",8,Researchers,believe,neut,people have sometimes still gotten sick,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,0,2
0.28,one_slider,"{'subject': 'Scientists', 'verb': 'find', 'comp': 'many children have shown adverse reactions to vaccines'}",8,Scientists,find,pos,many children have shown adverse reactions to vaccines,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,1
0.32,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",8,Doctors,find,pos,thimerosol,-1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,3
0.97,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'vaccines have saved countless lives'}",8,Researchers,show,pos,vaccines have saved countless lives,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,1,2
0.99,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'the benefits of getting vaccinated far outweigh the risks'}",8,Doctors,insist,neg,the benefits of getting vaccinated far outweigh the risks,1.000000,english,2,Yes,36,Male,3,no,2 dollars,1591148626321,7.821416666666667,0,"[{'trial_type': 'own_stance', 'response': 0.95}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.31}, {'trial_type': 'own_stance', 'response': 0.98}]",2.56,-1,3
0.73,one_slider,"{'subject': 'Scientists', 'verb': 'argue', 'comp': 'vaccines do not guarantee immunity'}",9,Scientists,argue,neg,vaccines do not guarantee immunity,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,-1,1
0.85,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'there is no link between vaccines and autism'}",9,Doctors,claim,neg,there is no link between vaccines and autism,1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,-1,3
0.25,one_slider,"{'subject': 'Scientists', 'verb': 'find', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",9,Scientists,find,pos,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,1,1
0.7,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",9,Doctors,claim,neg,thimerosol,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,-1,3
0.88,one_slider,"{'subject': 'Scientists', 'verb': 'believe', 'comp': 'we need to be more aware of the risks posed by vaccines'}",9,Scientists,believe,neut,we need to be more aware of the risks posed by vaccines,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,0,1
0.74,one_slider,"{'subject': 'Scientists', 'verb': 'say', 'comp': 'vaccines do not cause autism'}",9,Scientists,say,neut,vaccines do not cause autism,1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,0,1
0.75,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'vaccines pose non-trivial risks'}",9,Doctors,show,pos,vaccines pose non-trivial risks,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,1,3
0.95,one_slider,"{'subject': 'Researchers', 'verb': 'find', 'comp': 'parents should have a choice in whether they vaccinate their children'}",9,Researchers,find,pos,parents should have a choice in whether they vaccinate their children,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,1,2
0.71,one_slider,"{'subject': 'Doctors', 'verb': 'point out', 'comp': 'getting vaccinated can pose serious risks'}",9,Doctors,point out,pos,getting vaccinated can pose serious risks,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,1,3
0.81,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'vaccines are not as effective as people think'}",9,Researchers,say,neut,vaccines are not as effective as people think,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,0,2
0.85,one_slider,"{'subject': 'Researchers', 'verb': 'think', 'comp': 'concerns over vaccine injuries are generally unfounded'}",9,Researchers,think,neut,concerns over vaccine injuries are generally unfounded,1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,0,2
0.86,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'the vaccine-autism link is entirely a myth'}",9,Researchers,show,pos,the vaccine-autism link is entirely a myth,1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,1,2
0.66,one_slider,"{'subject': 'Doctors', 'verb': 'insist', 'comp': 'vaccines are not as safe as many people imagine'}",9,Doctors,insist,neg,vaccines are not as safe as many people imagine,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,-1,3
0.49,one_slider,"{'subject': 'Doctors', 'verb': 'believe', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",9,Doctors,believe,neut,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,english,2,Yes,36,Male,2,i ran into no problems,2.00,1591146512668,5.4795,0,"[{'trial_type': 'own_stance', 'response': 0.8}, {'trial_type': 'own_stance', 'response': 0.94}, {'trial_type': 'own_stance', 'response': 0.49}, {'trial_type': 'own_stance', 'response': 0.93}]",2.18,0,3
